"","country","week","mismatch","meanI","meanR0","meantemp","combination"
"3454",66,9,0,0.338429077657896,5.73344603847916,8.4012263483574,1
"3455",66,10,0,0.343647021967354,5.73204998141022,8.54652827129496,1
"3456",66,11,0,0.35228718994982,5.72545859930083,8.81680549069062,1
"3457",66,12,0,0.363351955442226,5.70674588035156,9.20813829628201,1
"3458",66,13,0,0.37305479606449,5.66657486571636,9.71485136249966,1
"3459",66,14,0,0.377742197562489,5.59422803949988,10.3295960551887,1
"3460",66,15,0,0.377237087023771,5.47903015373908,11.0434570055805,1
"3461",66,16,0,0.37360226250148,5.31206647864641,11.8460814059193,1
"3462",66,17,0,0.368577039593453,5.08795735045412,12.725829151627,1
"3463",66,18,0,0.362837989914138,4.806325752751,13.669941652561,1
"3464",66,19,0,0.356357396496311,4.47255946218786,14.6647268651706,1
"3465",66,20,0,0.348825091357954,4.09757595574951,15.6957578621125,1
"3466",66,21,0,0.339882794773149,3.69654197005856,16.7480820595599,1
"3467",66,22,0,0.329227243376724,3.28680166044249,17.8064380678724,1
"3468",66,23,0,0.316655141192167,2.88550430019915,18.8554770207404,1
"3469",66,24,0,0.302087891127079,2.50749083057634,19.8799851729642,1
"3470",66,25,0,0.285588876431861,2.16387395133292,20.8651045386317,1
"3471",66,26,0,0.267372726888471,1.86149556260642,21.7965483698773,1
"3472",66,27,0,0.247800560017593,1.60318300986295,22.6608083512304,1
"3473",66,28,0,0.227355883755838,1.38854956328248,23.4453505047039,1
"3474",66,29,0,0.206600998763096,1.21503287137704,24.1387969645011,1
"3475",66,30,0,0.186120673101888,1.07891552424236,24.7310909851405,1
"3476",66,31,0,0.16646444380139,0.976171658186377,25.2136427899617,1
"3477",66,32,0,0.148099518853808,0.90308293018541,25.5794541448339,1
"3478",66,33,0,0.131382461946084,0.856637564499889,25.8232198504328,1
"3479",66,34,0,0.116552161036964,0.834760966830277,25.941404681185,1
"3480",66,35,0,0.10374148849236,0.836432483067217,25.9322946550725,1
"3481",66,36,0,0.0930022858893562,0.861731081304392,25.7960218907508,1
"3482",66,37,0,0.0843381266858633,0.911832086513325,25.5345626914909,1
"3483",66,38,0,0.0777410506283885,0.988953235209811,25.1517088837326,1
"3484",66,39,0,0.0732312048169561,1.09622467605104,24.6530128259121,1
"3485",66,40,0,0.0709014369166646,1.23743773691953,24.0457068850784,1
"3486",66,41,0,0.0709720162030244,1.41661740585635,23.3385985490916,1
"3487",66,42,0,0.0738634265588403,1.63737300205328,22.541942695545,1
"3488",66,43,0,0.0802957726849293,1.90202116813156,21.6672928698382,1
"3489",66,44,0,0.0914153550990303,2.21055067959116,20.7273337292481,1
"3490",66,45,0,0.108914133388894,2.55960034564408,19.7356970829884,1
"3491",66,46,0,0.135007087435464,2.94171741948728,18.7067641961451,1
"3492",66,47,0,0.171925213453387,3.34520266492892,17.6554572245881,1
"3493",66,48,0,0.220388339775674,3.75477897010684,16.5970228055832,1
"3494",66,49,0,0.277013625671646,4.15312812120684,15.5468109425951,1
"3495",66,50,0,0.332708485244434,4.52307259829971,14.5200523910175,1
"3496",66,51,0,0.375804049248557,4.84993979811804,13.5316377733029,1
"3497",66,52,0,0.399345970909461,5.12354682510365,12.5959016268913,1
"3498",66,53,0,0.404966284565745,5.25637128205605,12.0870983529428,1
"3499",67,1,0,0.3301372853131,5.26266584783339,26.4087402706248,1
"3500",67,2,0,0.327651455575569,5.04117222242225,26.5859860699483,1
"3501",67,3,0,0.324126828618862,4.76277158392185,26.7761996575316,1
"3502",67,4,0,0.319380307231311,4.43277540618316,26.976622450343,1
"3503",67,5,0,0.313239297214881,4.06196251749129,27.1843478057893,1
"3504",67,6,0,0.30554936643799,3.66531550488896,27.396363175461,1
"3505",67,7,0,0.296185824185746,3.25997507169016,27.6095937947805,1
