"","country","week","mismatch","meanI","meanR0","meantemp","combination"
"8687",33,48,0.75,0.160523920896459,3.47928833606102,22.2124714551276,1
"8688",33,49,0.75,0.156531344101669,3.31050975552479,21.2606564511152,1
"8689",33,50,0.75,0.150633095146905,3.06782080742133,20.3023885160323,1
"8690",33,51,0.75,0.142651123211494,2.77204134472356,19.3515649833932,1
"8691",33,52,0.75,0.132452443720411,2.44877314709971,18.4219752238558,1
"8692",33,53,0.75,0.125706570947722,2.2611345647312,17.9037958265349,1
"8693",33,1,1,0.0843552204954053,1.62836852744826,17.4028598585251,1
"8694",33,2,1,0.072146084623638,1.42852633930604,16.5635131503083,1
"8695",33,3,1,0.0596275668518683,1.25211698744317,15.785834090481,1
"8696",33,4,1,0.0474576128402535,1.10150505195121,15.0811010124463,1
"8697",33,5,1,0.036297715821908,0.977036294679767,14.4595343464883,1
"8698",33,6,1,0.0266781368104469,0.877711151311526,13.9301483974187,1
"8699",33,7,1,0.018892371713244,0.801832693167312,13.500620614125,1
"8700",33,8,1,0.0129647373764897,0.747537352473707,13.1771802469446,1
"8701",33,9,1,0.00869922387561958,0.713179367559138,12.9645180076192,1
"8702",33,10,1,0.00577680145872451,0.697579933401002,12.865718041989,1
"8703",33,11,1,0.0038536527162912,0.700168328186903,12.8822132019978,1
"8704",33,12,1,0.00262785687779084,0.721040791752941,13.013764265679,1
"8705",33,13,1,0.00186785027444819,0.760951000667264,13.2584634064852,1
"8706",33,14,1,0.00141341257561886,0.82122975176452,13.6127618616477,1
"8707",33,15,1,0.00116421728796588,0.903615922979991,14.0715213983041,1
"8708",33,16,1,0.00106772681269916,1.00997113532159,14.6280888310035,1
"8709",33,17,1,0.00111461145983364,1.14185335968413,15.2743925098949,1
"8710",33,18,1,0.00135141770077705,1.29994735206149,16.0010593802739,1
"8711",33,19,1,0.0019348912875283,1.48339689923966,16.7975509158248,1
"8712",33,20,1,0.00330585413094403,1.68915097115646,17.6523159541788,1
"8713",33,21,1,0.00674105479487901,1.91150315189827,18.5529582182828,1
"8714",33,22,1,0.016073358031056,2.14203573446804,19.4864160940904,1
"8715",33,23,1,0.0418024164541243,2.37013795175792,20.4391520573385,1
"8716",33,24,1,0.0993379984150479,2.58413460997016,21.397349002239,1
"8717",33,25,1,0.165158690161104,2.77286490148263,22.3471106248168,1
"8718",33,26,1,0.178849418486181,2.92736717175676,23.2746629548232,1
"8719",33,27,1,0.165102912180045,3.04224498594655,24.1665541134986,1
"8720",33,28,1,0.157621109358605,3.11636530024467,25.0098494001849,1
"8721",33,29,1,0.152830822120612,3.15274614551578,25.7923188785344,1
"8722",33,30,1,0.152019304355744,3.15773703240025,26.5026147418353,1
"8723",33,31,1,0.152607762220053,3.1397749603777,27.1304358852039,1
"8724",33,32,1,0.152261593521142,3.1080520548035,27.6666772979252,1
"8725",33,33,1,0.151115222140726,3.07136504881656,28.1035621093726,1
"8726",33,34,1,0.149893446211982,3.03728763537766,28.4347543735026,1
"8727",33,35,1,0.149047913452007,3.01167802592935,28.6554509562609,1
"8728",33,36,1,0.148720739805412,2.9984477993835,28.7624511932993,1
"8729",33,37,1,0.148894077955076,2.9994862744593,28.7542033077859,1
"8730",33,38,1,0.149495817905558,3.01464808897499,28.6308269151348,1
"8731",33,39,1,0.15042226125299,3.04175357752895,28.3941112882765,1
"8732",33,40,1,0.151526209350533,3.0766059556018,28.0474894086289,1
"8733",33,41,1,0.152614958633233,3.11308280970889,27.5959881790951,1
"8734",33,42,1,0.153468189680483,3.14339828078889,27.0461555211271,1
"8735",33,43,1,0.153863595201996,3.15864028460788,26.4059654131345,1
"8736",33,44,1,0.15359494410885,3.14964770689536,25.6847022474228,1
"8737",33,45,1,0.152476860267265,3.10819880911226,24.8928261827833,1
"8738",33,46,1,0.150339368332342,3.02835004840438,24.0418214454635,1
"8739",33,47,1,0.147020057670593,2.9076402398109,23.1440297785437,1
"8740",33,48,1,0.142361380703614,2.74782348048126,22.2124714551276,1
"8741",33,49,1,0.136216794154173,2.55486654729633,21.2606564511152,1
"8742",33,50,1,0.12846836247357,2.33814081580265,20.3023885160323,1
"8743",33,51,1,0.119058212424772,2.10898580557287,19.3515649833932,1
"8744",33,52,1,0.108032538942013,1.87901382989659,18.4219752238558,1
"8745",33,53,1,0.101126587677352,1.75070316966941,17.9037958265349,1
"8746",34,1,0,0.157217845181631,4.96101173524122,8.26724240698363,1
"8747",34,2,0,0.163509167572084,5.05634561584599,7.50480182224377,1
"8748",34,3,0,0.169337956350509,5.11689484068176,6.88618054067767,1
"8749",34,4,0,0.188909602973661,5.15222641250196,6.4203501514977,1
"8750",34,5,0,0.18899393885688,5.17056596340711,6.11406638558298,1
"8751",34,6,0,0.181103566510767,5.17775450622181,5.9717711401202,1
"8752",34,7,0,0.179871359605331,5.17661329047868,5.99552805974493,1
"8753",34,8,0,0.180513968923424,5.16666674779771,6.18499260842169,1
"8754",34,9,0,0.180636082644164,5.14418786447907,6.53741706609672,1
"8755",34,10,0,0.180145031943135,5.10257249225149,7.04769037765946,1
"8756",34,11,0,0.17935420914076,5.03308655166684,7.70841227630081,1
"8757",34,12,0,0.178220247495054,4.92603106588759,8.51000060629018,1
"8758",34,13,0,0.176541452628796,4.77231052815442,9.44083028871678,1
"8759",34,14,0,0.174124983921993,4.56526533949387,10.4874019148369,1
"8760",34,15,0,0.170782040065579,4.30246680204676,11.6345375219929,1
"8761",34,16,0,0.166295063718017,3.98704033588509,12.8656007128525,1
"8762",34,17,0,0.160410805617107,3.62806924919756,14.1627379256778,1
"8763",34,18,0,0.15285237295022,3.2398042971171,15.5071373565876,1
"8764",34,19,0,0.143345202868354,2.83974606004727,16.8793017787795,1
"8765",34,20,0,0.131668554263946,2.44604870238302,18.2593313021357,1
"8766",34,21,0,0.117741681507015,2.07492812862351,19.6272119724755,1
"8767",34,22,0,0.101741420367826,1.73872154990144,20.9631060250281,1
"8768",34,23,0,0.0842211097003797,1.44496882489333,22.2476395827094,1
"8769",34,24,0,0.0661623023032838,1.19652345359544,23.4621836268412,1
"8770",34,25,0,0.0488711947560505,0.992418584883751,24.5891241655208,1
"8771",34,26,0,0.0336810844985155,0.829095828694995,25.6121176815091,1
"8772",34,27,0,0.0215549783447498,0.701642116980211,26.5163281549894,1
"8773",34,28,0,0.0128033916491495,0.604806154996914,27.288642223762,1
"8774",34,29,0,0.00708990149994849,0.533706846873626,27.9178593605021,1
"8775",34,30,0,0.00369412346320032,0.484251741198938,28.3948543090238,1
"8776",34,31,0,0.00183554798360974,0.453338071326176,28.7127094238112,1
"8777",34,32,0,0.000884410298573338,0.438920841423686,28.8668149935533,1
"8778",34,33,0,0.000421225740958553,0.440019104247499,28.854936093736,1
"8779",34,34,0,0.000202568097551867,0.456708186636277,28.6772449987583,1
"8780",34,35,0,0.000100659963883188,0.490120534004898,28.336318683513,1
"8781",34,36,0,5.29957326796655e-05,0.542453443867127,27.8371014506668,1
"8782",34,37,0,3.03716287492578e-05,0.616957469427157,27.1868332256383,1
"8783",34,38,0,1.95048253903058e-05,0.71785417189687,26.3949445591805,1
"8784",34,39,0,1.44734992245557e-05,0.850109272086803,25.4729198602996,1
"8785",34,40,0,1.28065720863882e-05,1.01897648661342,24.4341308429805,1
"8786",34,41,0,1.39371348780875e-05,1.2292442879168,23.2936426021679,1
"8787",34,42,0,1.91970293433761e-05,1.48417954360097,22.0679951313975,1
